"solute1" "solute2" "solute3" 
0.742556 0.237680 0.713500 
0.215677 0.325129 0.329453 
0.690444 0.319726 0.641035 
0.591224 0.768376 0.821438 
0.643764 0.686648 0.223511 
0.268930 0.676901 0.347750 
0.680501 0.249229 0.235424 
0.735536 0.758764 0.741688 
0.361694 0.265712 0.382127 
0.750337 0.619013 0.709436 
0.257312 0.329035 0.339135 
0.676936 0.746822 0.305043 
0.656348 0.321008 0.875423 
0.668873 0.690133 0.723941 
0.722525 0.279439 0.247890 
0.292981 0.685145 0.367599 
0.272516 0.214925 0.362581 
0.396664 0.703706 0.309227 
0.722857 0.742593 0.323923 
0.624923 0.730774 0.730408 
0.648086 0.307881 0.326942 
0.289121 0.325654 0.399998 
0.249993 0.318969 0.287317 
0.705081 0.762634 0.251666 
0.661853 0.288533 0.794030 
0.754987 0.670079 0.722118 
0.771903 0.278176 0.375229 
0.247674 0.340055 0.229851 
0.652838 0.789842 0.777769 
0.217986 0.599962 0.328409 
0.197769 0.216447 0.362641 
0.633424 0.699096 0.276064 
0.723036 0.306479 0.652250 
0.670413 0.777271 0.655594 
0.682015 0.271951 0.360755 
0.398841 0.776117 0.267685 
0.263184 0.282813 0.313010 
0.731435 0.694057 0.805495 
0.652476 0.778199 0.797715 
0.214060 0.252496 0.245899 
0.666428 0.350609 0.646936 
0.668341 0.677043 0.322424 
0.741942 0.232537 0.400403 
0.674231 0.671326 0.754594 
0.699696 0.660751 0.295419 
0.165225 0.360922 0.299910 
0.684751 0.647662 0.824310 
0.603167 0.776495 0.355691 
0.715680 0.258651 0.306755 
0.276327 0.401575 0.262631 
0.776888 0.667178 0.289141 
0.298606 0.334460 0.340327 
0.703557 0.310315 0.787342 
0.644832 0.717492 0.746832 
0.699805 0.292928 0.269407 
0.219760 0.790412 0.406892 
0.286270 0.321658 0.452259 
0.659569 0.781291 0.774795 
0.632935 0.708972 0.378616 
0.630471 0.623947 0.844141 
0.733961 0.278417 0.352725 
0.300989 0.321652 0.269672 
0.710017 0.392361 0.297491 
0.257700 0.765931 0.304069 
0.293373 0.284322 0.337391 
0.703174 0.635257 0.844900 
0.253127 0.286436 0.339125 
0.644653 0.633206 0.298932 
0.294373 0.793007 0.279286 
0.794909 0.305759 0.340515 
0.735692 0.619810 0.780249 
0.316398 0.331481 0.299973 
0.686517 0.727218 0.349166 
0.688276 0.553669 0.767897 
0.629900 0.289079 0.295049 
0.175149 0.724694 0.282819 
0.756394 0.235937 0.332932 
0.683675 0.659546 0.827723 
0.315325 0.233277 0.267738 
0.169900 0.683098 0.371200 
0.772343 0.696864 0.715194 
0.318212 0.300713 0.415886 
0.686254 0.264153 0.237746 
0.681455 0.689487 0.229323 
0.671363 0.195000 0.395201 
0.700045 0.717540 0.772073 
0.279025 0.266872 0.400270 
0.702154 0.723408 0.254532 
0.650095 0.264200 0.710921 
0.650492 0.758848 0.653400 
0.266144 0.202238 0.300550 
0.675937 0.669212 0.343188 
0.608120 0.779238 0.778870 
0.650766 0.284871 0.671848 
0.261796 0.209319 0.278714 
0.264337 0.745696 0.253998 
0.197711 0.338647 0.282020 
0.655523 0.671032 0.733289 
0.668799 0.291165 0.356641 
0.711467 0.731397 0.652947 
0.633879 0.350191 0.814376 
0.212504 0.232970 0.326189 
0.734773 0.593623 0.275100 
0.714708 0.359308 0.452422 
0.719547 0.688472 0.256127 
0.688284 0.788425 0.804188 
0.216560 0.297631 0.325499 
0.685883 0.687167 0.808930 
0.753514 0.333930 0.841330 
0.676138 0.595472 0.285870 
0.286354 0.328304 0.330816 
0.182790 0.234237 0.322144 
0.682170 0.233028 0.329138 
0.699881 0.640223 0.884084 
0.692162 0.700641 0.248147 
0.583799 0.661645 0.848596 
0.168864 0.296022 0.338316 
0.666549 0.663745 0.231486 
0.718695 0.311143 0.329856 
0.689013 0.392034 0.869667 
0.253515 0.240502 0.339139 
0.682818 0.711492 0.436573 
0.540069 0.284438 0.079786 
0.193525 0.242256 0.373052 
0.783281 0.273162 0.275073 
0.667098 0.713597 0.785802 
0.581057 0.679212 0.311041 
0.713600 0.202872 0.349053 
0.334771 0.316545 0.347745 
0.177098 0.701897 0.282090 
0.670919 0.647032 0.773472 
0.661334 0.563067 0.823873 
0.265266 0.275418 0.336370 
0.644936 0.729036 0.278231 
0.758210 0.246190 0.665167 
0.251694 0.282448 0.212242 
0.692088 0.749148 0.346362 
0.716831 0.634798 0.795313 
0.667108 0.199708 0.344989 
0.214505 0.361820 0.231117 
0.668516 0.691499 0.756778 
0.660814 0.732673 0.434046 
0.760203 0.283064 0.354144 
0.220815 0.335906 0.218261 
0.728534 0.281942 0.307445 
0.703622 0.791627 0.419669 
0.653627 0.624767 0.779848 
0.221363 0.349798 0.233727 
0.692578 0.247367 0.754066 
0.644572 0.663168 0.823630 
0.709693 0.654372 0.273139 
0.229941 0.292836 0.338354 
0.700608 0.294109 0.645146 
0.566389 0.760268 0.775645 
0.664096 0.655260 0.247947 
0.766873 0.274464 0.241256 
0.646077 0.721559 0.856701 
0.372811 0.690065 0.381172 
0.210303 0.252787 0.292016 
0.280823 0.297533 0.341507 
0.691545 0.654850 0.285318 
0.676425 0.363916 0.294444 
0.648854 0.664572 0.803771 
0.771912 0.732883 0.261811 
0.631916 0.680674 0.817151 
0.604048 0.231705 0.251878 
0.227886 0.361701 0.324163 
0.661700 0.691536 0.783563 
0.267700 0.278147 0.302166 
0.733264 0.323289 0.345151 
0.773153 0.800419 0.414000 
0.703307 0.732459 0.877589 
0.651516 0.256934 0.297784 
0.270494 0.741584 0.287258 
0.241630 0.277093 0.268090 
0.737761 0.703144 0.761683 
0.406206 0.649406 0.370487 
0.195972 0.315255 0.263413 
0.679597 0.218082 0.329364 
0.351381 0.232268 0.340455 
0.663345 0.659317 0.734919 
0.408564 0.791580 0.271247 
0.689633 0.272912 0.294346 
0.250955 0.328618 0.235677 
0.728613 0.742333 0.813339 
0.739350 0.248088 0.331877 
0.566822 0.680952 0.365926 
0.235768 0.326332 0.413352 
0.774567 0.279216 0.365712 
0.797685 0.689744 0.780046 
0.335485 0.713035 0.241598 
0.681881 0.327462 0.428939 
0.175757 0.325662 0.301746 
0.704950 0.696176 0.236815 
0.592221 0.725057 0.863645 
0.191151 0.344396 0.242431 
0.710898 0.196619 0.298478 
0.763102 0.661756 0.423395 
0.610557 0.703626 0.754479 
0.575004 0.640721 0.760256 
0.231340 0.361375 0.219635 
0.710851 0.661403 0.348971 
0.737758 0.205710 0.645273 
0.591108 0.687491 0.827019 
0.680209 0.652565 0.249359 
0.197575 0.328743 0.326637 
0.675002 0.325418 0.658156 
0.708313 0.662094 0.673831 
0.726498 0.199105 0.357847 
0.257211 0.314557 0.442520 
0.255474 0.599341 0.257917 
0.209561 0.698404 0.341731 
0.663463 0.388827 0.247054 
0.744537 0.750874 0.840904 
0.310495 0.297054 0.310638 
0.660697 0.754453 0.243816 
0.690475 0.344618 0.724096 
0.689188 0.748674 0.740691 
0.269884 0.243756 0.316442 
0.742485 0.705346 0.805610 
0.229654 0.286495 0.295474 
0.694934 0.801398 0.309879 
0.740162 0.304560 0.701781 
0.660323 0.758341 0.338896 
0.689415 0.256961 0.315718 
0.231000 0.307732 0.350835 
0.686601 0.615925 0.796422 
0.740594 0.313335 0.296706 
0.415966 0.749930 0.286824 
0.343773 0.281498 0.447104 
0.755900 0.698754 0.846202 
0.402929 0.306750 0.279704 
0.725814 0.261491 0.318004 
0.267453 0.688706 0.267298 
0.733832 0.673960 0.870743 
0.648770 0.676776 0.416921 
0.753774 0.708439 0.831570 
0.720279 0.380992 0.263314 
0.171599 0.328251 0.354822 
0.663888 0.565212 0.730831 
0.177769 0.278594 0.312998 
0.772584 0.293146 0.379429 
0.620687 0.719215 0.340170 
0.693873 0.632612 0.292816 
0.165072 0.310570 0.294582 
0.671486 0.769868 0.834831 
0.593015 0.582747 0.729918 
0.649045 0.354732 0.271666 
0.726370 0.734974 0.241160 
0.199101 0.244180 0.375446 
0.666346 0.334216 0.428480 
0.754873 0.755914 0.824279 
0.319356 0.302966 0.411057 
0.675550 0.243563 0.282160 
0.664233 0.748569 0.820743 
0.299342 0.731199 0.214822 
0.188793 0.300173 0.311619 
0.786723 0.406101 0.387657 
0.669209 0.720500 0.217367 
0.694060 0.670355 0.784269 
0.672157 0.595625 0.251503 
0.760363 0.750044 0.815047 
0.185677 0.293414 0.271059 
0.634057 0.283879 0.768087 
0.595714 0.664136 0.708109 
0.191803 0.325652 0.259723 
0.681388 0.704929 0.251435 
0.717664 0.198549 0.796022 
0.651146 0.661305 0.270208 
0.207316 0.230057 0.278560 
0.649842 0.622044 0.680024 
0.744177 0.300286 0.419093 
0.703702 0.711746 0.232677 
0.244431 0.370779 0.321561 
0.717317 0.229720 0.319202 
0.664317 0.585710 0.810105 
0.653806 0.703094 0.303757 
0.318461 0.328238 0.312619 
0.698181 0.207027 0.802255 
0.635399 0.753458 0.838380 
0.794439 0.295498 0.310320 
0.271757 0.303297 0.267146 
0.596925 0.785350 0.350301 
0.704482 0.675760 0.791352 
0.777847 0.276570 0.369375 
0.329749 0.269222 0.336438 
0.383593 0.677738 0.246508 
0.656080 0.717669 0.862653 
0.600039 0.708751 0.750613 
0.255333 0.279630 0.262101 
0.750838 0.304518 0.414730 
0.781442 0.673608 0.370726 
0.157511 0.298017 0.322360 
0.689961 0.225444 0.358542 
0.746116 0.760111 0.775628 
0.689083 0.587373 0.322440 
0.722746 0.251814 0.265576 
0.681221 0.689616 0.776026 
0.567148 0.700480 0.284636 
0.222445 0.204680 0.342636 
0.626014 0.618064 0.810769 
0.711860 0.715776 0.353827 
0.612562 0.240601 0.754685 
0.239673 0.276173 0.246489 
0.281748 0.320223 0.373832 
0.767728 0.407737 0.299099 
0.247324 0.681577 0.337892 
0.762347 0.696633 0.857621 
0.670132 0.250437 0.656972 
0.744457 0.659663 0.323658 
0.277950 0.330106 0.220512 
0.686902 0.722414 0.810024 
0.165232 0.349060 0.279565 
0.676953 0.671887 0.847170 
0.619139 0.706709 0.324146 
0.736203 0.285273 0.395474 
0.360548 0.753648 0.309901 
0.762039 0.596986 0.815790 
0.732971 0.270792 0.326957 
0.287885 0.256925 0.361320 
0.204486 0.302565 0.353934 
0.761715 0.710289 0.276621 
0.747746 0.409952 0.238702 
0.653100 0.653558 0.762224 
0.639968 0.653918 0.803840 
0.685449 0.276638 0.726758 
0.222050 0.331598 0.334015 
0.794161 0.648001 0.330075 
0.636539 0.296057 0.308134 
0.218994 0.219190 0.332337 
0.701168 0.615900 0.727700 
0.650028 0.729241 0.209409 
0.258004 0.356092 0.345250 
0.755187 0.290974 0.332379 
0.789706 0.704259 0.862586 
0.268175 0.624592 0.324688 
0.707691 0.301912 0.873685 
0.204549 0.268059 0.287067 
0.668910 0.655138 0.233526 
0.781427 0.607091 0.824019 
0.774610 0.712078 0.819250 
0.768918 0.249576 0.289014 
0.398528 0.745396 0.400576 
0.212967 0.348670 0.273517 
0.794347 0.662844 0.286470 
0.201516 0.348134 0.325919 
0.734672 0.244780 0.287030 
0.592055 0.722028 0.823132 
0.209817 0.329230 0.336511 
0.727154 0.625921 0.733078 
0.691505 0.213896 0.325000 
0.628719 0.781662 0.227195 
0.686075 0.641072 0.784477 
0.744401 0.223043 0.281378 
0.671357 0.686387 0.358469 
0.218713 0.418292 0.261231 
0.278975 0.293742 0.281768 
0.591562 0.756254 0.235036 
0.673864 0.604851 0.773633 
0.695879 0.235825 0.276805 
0.261762 0.335875 0.362945 
0.734027 0.333424 0.269590 
0.779550 0.772699 0.391142 
0.776578 0.652979 0.814259 
0.710442 0.681356 0.770628 
0.714286 0.265024 0.230708 
0.381336 0.667415 0.346204 
0.349700 0.301902 0.397898 
0.698963 0.700244 0.874362 
0.721361 0.260049 0.312648 
0.738283 0.756779 0.313073 
0.264238 0.262732 0.316086 
0.742163 0.689561 0.777629 
0.219729 0.224144 0.243559 
0.650784 0.776184 0.203994 
0.683534 0.325901 0.719633 
0.744973 0.246681 0.236610 
0.665500 0.662087 0.692791 
0.295803 0.657590 0.291635 
0.292792 0.241460 0.402517 
0.673151 0.738091 0.833941 
0.569114 0.265113 0.265597 
0.260686 0.321528 0.324520 
0.612257 0.226787 0.753889 
0.734001 0.770768 0.331942 
0.658293 0.700978 0.217261 
0.711635 0.642154 0.794686 
0.289829 0.327325 0.324947 
0.635800 0.205112 0.872398 
0.608891 0.790393 0.292337 
0.638522 0.283095 0.280260 
0.169440 0.433549 0.382732 
0.740084 0.626890 0.819544 
0.281874 0.338143 0.328867 
0.698037 0.225507 0.704550 
0.649162 0.660684 0.336876 
0.775921 0.726975 0.812296 
0.728984 0.652056 0.301529 
0.653782 0.687425 0.733644 
0.242062 0.241721 0.322981 
0.703893 0.271281 0.402994 
0.633058 0.575056 0.824480 
0.741863 0.777538 0.266740 
0.753715 0.264719 0.323255 
0.252631 0.288766 0.276433 
0.740012 0.393176 0.827900 
0.217521 0.318297 0.235473 
0.681710 0.762604 0.684442 
0.656899 0.571894 0.338545 
0.679554 0.693895 0.267441 
0.595923 0.736812 0.779686 
0.277799 0.243107 0.340466 
0.739297 0.303056 0.339039 
0.708107 0.605834 0.292879 
0.776428 0.290848 0.735681 
0.628614 0.713750 0.765294 
0.179478 0.335340 0.301095 
0.791259 0.635633 0.337138 
0.260544 0.323817 0.243797 
0.599685 0.694648 0.750220 
0.608534 0.252703 0.774178 
0.196768 0.356138 0.284804 
0.715352 0.219821 0.658791 
0.751977 0.697382 0.249773 
0.658028 0.675610 0.814604 
0.320853 0.305821 0.379310 
0.763498 0.680197 0.365052 
0.656816 0.266007 0.258204 
0.645253 0.672451 0.743437 
0.675483 0.689586 0.759881 
0.291458 0.197537 0.329051 
0.327197 0.624791 0.296638 
0.738672 0.294624 0.347278 
0.668662 0.740417 0.350996 
0.712881 0.250113 0.331837 
0.655282 0.671293 0.853830 
0.257877 0.322726 0.225944 
0.783826 0.645599 0.298759 
0.202699 0.375203 0.242752 
0.719768 0.687650 0.738079 
0.678819 0.241479 0.693320 
0.195891 0.339262 0.283212 
0.633918 0.311839 0.392947 
0.666983 0.701108 0.846500 
0.711108 0.656199 0.203347 
0.679947 0.656486 0.835426 
0.740429 0.215502 0.329099 
0.250290 0.201790 0.460760 
0.258390 0.690885 0.245022 
0.202799 0.331797 0.312438 
0.728955 0.750411 0.851149 
0.658168 0.674796 0.241155 
0.790120 0.321147 0.337940 
0.172192 0.262638 0.283357 
0.734506 0.639995 0.744222 
0.731996 0.339668 0.217461 
0.359498 0.659540 0.276047 
0.754882 0.295152 0.251355 
0.157835 0.744903 0.311923 
0.764373 0.606503 0.810713 
0.315135 0.202927 0.276866 
0.358446 0.216393 0.348857 
0.654125 0.253478 0.311763 
0.685769 0.627813 0.865295 
0.194429 0.667857 0.352587 
0.618419 0.241716 0.711573 
0.654193 0.758379 0.857467 
0.254476 0.243877 0.258376 
0.736045 0.580409 0.295853 
0.676751 0.200998 0.306375 
0.667483 0.670223 0.330754 
0.213147 0.385798 0.257676 
0.699780 0.757155 0.781673 
0.363120 0.430114 0.259682 
0.633789 0.689470 0.749983 
0.645688 0.803961 0.336989 
0.725148 0.297003 0.397121 
0.219652 0.206342 0.255190 
0.374547 0.778477 0.341039 
0.356818 0.436172 0.372553 
0.770583 0.648319 0.814669 
0.173531 0.291566 0.325493 
0.632972 0.326645 0.334172 
0.712301 0.657410 0.341950 
0.266599 0.343091 0.291710 
0.639501 0.208764 0.407324 
0.670867 0.770836 0.778985 
0.748040 0.626788 0.335875 
0.672263 0.730678 0.834834 
0.673078 0.249537 0.297949 
0.293732 0.326657 0.263290 
0.171989 0.775474 0.358094 
0.704780 0.636312 0.340706 
0.213836 0.230181 0.318419 
0.726539 0.225260 0.318633 
0.572926 0.754109 0.786620 
0.677258 0.673692 0.314336 
0.191993 0.331572 0.281743 
0.703548 0.651779 0.658107 
0.658720 0.260633 0.780696 
0.725266 0.338591 0.781043 
0.693253 0.609278 0.243117 
0.606635 0.747509 0.722992 
0.279530 0.274003 0.245615 
0.701647 0.650902 0.290274 
0.287659 0.325960 0.318558 
0.607816 0.764321 0.740656 
0.654035 0.253375 0.790840 
0.767337 0.668268 0.777252 
0.168127 0.783340 0.344134 
0.670909 0.248206 0.271012 
0.338086 0.328644 0.293942 
0.660046 0.745827 0.843209 
0.688457 0.265689 0.323137 
0.279800 0.363949 0.361262 
0.261039 0.724889 0.206587 
0.348874 0.615273 0.328458 
0.761677 0.658907 0.842074 
0.748828 0.296850 0.330951 
0.247681 0.327651 0.367946 
0.709894 0.718639 0.717397 
0.203345 0.751128 0.348411 
0.665293 0.351849 0.199620 
0.288577 0.299817 0.395796 
0.506952 0.594503 0.251941 
0.669818 0.682221 0.828555 
0.722532 0.197334 0.304095 
0.184815 0.238424 0.332774 
0.739645 0.306362 0.316729 
0.737074 0.780033 0.785050 
0.174189 0.350045 0.424659 
0.705028 0.565897 0.254837 
0.704030 0.620999 0.790516 
0.190119 0.402523 0.269959 
0.700781 0.243034 0.355900 
0.636371 0.774494 0.272938 
0.676949 0.566219 0.808291 
0.624056 0.801425 0.292970 
0.221002 0.419609 0.322164 
0.719906 0.217288 0.265129 
0.743259 0.223193 0.328317 
0.181207 0.706068 0.255643 
0.259936 0.343910 0.309998 
0.765888 0.737138 0.825222 
0.203890 0.360541 0.237129 
0.756031 0.681437 0.822119 
0.685314 0.187735 0.390988 
0.648584 0.675606 0.312072 
0.671421 0.672221 0.747774 
0.642480 0.606852 0.279577 
0.203386 0.248552 0.321231 
0.728786 0.336560 0.411357 
0.716492 0.403298 0.403118 
0.209060 0.256855 0.287970 
0.665443 0.624353 0.708241 
0.665081 0.756968 0.246615 
0.668188 0.270599 0.781001 
0.264965 0.332040 0.282867 
0.747020 0.705312 0.327478 
0.663873 0.696909 0.644560 
0.645284 0.789622 0.316364 
0.720271 0.385228 0.686688 
0.224380 0.305781 0.319744 
0.737833 0.605128 0.803678 
0.641965 0.636381 0.705975 
0.678931 0.247306 0.417666 
0.664478 0.751051 0.336849 
0.298764 0.306706 0.320661 
0.663101 0.708385 0.284940 
0.616281 0.249175 0.307445 
0.729820 0.720378 0.757065 
0.319541 0.338936 0.319960 
0.746350 0.394000 0.673195 
0.630867 0.775477 0.253858 
0.263416 0.296986 0.329676 
0.671201 0.648960 0.752353 
0.776486 0.272236 0.338959 
0.713229 0.735422 0.786716 
0.176042 0.773847 0.300173 
0.271368 0.331794 0.395441 
0.715560 0.280406 0.283687 
0.256463 0.697662 0.251547 
0.720415 0.784408 0.747626 
0.280055 0.272541 0.416035 
0.643733 0.666908 0.852664 
0.664644 0.789129 0.319872 
0.699369 0.205984 0.441681 
0.256195 0.332231 0.259064 
0.657037 0.666663 0.231479 
0.154292 0.336675 0.282691 
0.708737 0.237160 0.393660 
0.575495 0.659991 0.731206 
0.679002 0.721309 0.857612 
0.267367 0.255054 0.300036 
0.730312 0.231719 0.257044 
0.653161 0.590418 0.312354 
0.685140 0.339929 0.262659 
0.281084 0.263208 0.362877 
0.737962 0.757121 0.781602 
0.294259 0.729025 0.428581 
0.675364 0.696102 0.237269 
0.245117 0.239678 0.234532 
0.696025 0.287478 0.205535 
0.723195 0.600892 0.864164 
0.261818 0.225368 0.340497 
0.666628 0.671628 0.848202 
0.588352 0.678516 0.342375 
0.753372 0.231135 0.329000 
0.775897 0.307315 0.690283 
0.701160 0.681141 0.262447 
0.697766 0.703730 0.847012 
0.202054 0.336404 0.330627 
0.661668 0.750401 0.814353 
0.341152 0.356833 0.317067 
0.730840 0.229357 0.272233 
0.567924 0.584287 0.280008 
0.622553 0.604370 0.840148 
0.680133 0.774197 0.388623 
0.289106 0.325310 0.356796 
0.752486 0.264079 0.289083 
0.690100 0.659771 0.753067 
0.715632 0.300489 0.220608 
0.256495 0.267206 0.324566 
0.267814 0.637381 0.301171 
0.705251 0.285088 0.257267 
0.732886 0.701553 0.369836 
0.241591 0.300328 0.326813 
0.597450 0.672905 0.747555 
0.191570 0.243195 0.268116 
0.755453 0.290190 0.346297 
0.701959 0.709909 0.723644 
0.323700 0.749282 0.331296 
0.585664 0.773968 0.283264 
0.693594 0.685199 0.881923 
0.308225 0.364090 0.335437 
0.659152 0.318259 0.356908 
0.664905 0.253606 0.221032 
0.692483 0.658768 0.763995 
0.263043 0.712948 0.235099 
0.327122 0.211314 0.323364 
0.720452 0.264089 0.244298 
0.667050 0.706812 0.755283 
0.765651 0.664910 0.289883 
0.205447 0.276201 0.389047 
0.725107 0.728356 0.248775 
0.699713 0.686922 0.748412 
0.271113 0.314787 0.340009 
0.776623 0.352979 0.350706 
0.236417 0.287569 0.293138 
0.657000 0.625331 0.793730 
0.719941 0.782979 0.262783 
0.751922 0.423398 0.665951 
0.418132 0.741198 0.337868 
0.687623 0.199288 0.303362 
0.675245 0.760388 0.749278 
0.284487 0.226504 0.295259 
0.367974 0.716795 0.327531 
0.771803 0.312013 0.259376 
0.647835 0.639793 0.868771 
0.199501 0.263065 0.303047 
0.705310 0.741440 0.252764 
0.250321 0.283970 0.239258 
0.748891 0.590842 0.840059 
0.601440 0.214098 0.792321 
0.739659 0.735388 0.272431 
0.730251 0.290262 0.426929 
0.583903 0.625754 0.851792 
0.346741 0.327343 0.303429 
0.584698 0.650430 0.759628 
0.243331 0.335744 0.332459 
0.718104 0.763911 0.280400 
0.708373 0.248745 0.421182 
0.744910 0.627683 0.731612 
0.195513 0.782228 0.308619 
0.747180 0.218885 0.286125 
0.336957 0.313871 0.336298 
0.553411 0.720469 0.293650 
0.238363 0.193842 0.307859 
0.732531 0.362405 0.437852 
0.678601 0.684049 0.793410 
0.689527 0.365718 0.730564 
0.219770 0.273377 0.231353 
0.713323 0.778434 0.298034 
0.796443 0.662030 0.781587 
0.269767 0.752090 0.326176 
0.690425 0.405465 0.362879 
0.674615 0.678132 0.863455 
0.348129 0.242546 0.237944 
0.683028 0.197013 0.304024 
0.746079 0.654714 0.787814 
0.164036 0.355702 0.293038 
0.634928 0.645052 0.326916 
0.221252 0.373567 0.298283 
0.674602 0.775489 0.747493 
0.694776 0.221819 0.677298 
0.760989 0.765389 0.316711 
0.598222 0.563380 0.834021 
0.645937 0.678175 0.342956 
0.193430 0.313756 0.241316 
0.710328 0.260220 0.394671 
0.290008 0.273265 0.352461 
0.335707 0.786670 0.295292 
0.660052 0.698936 0.782831 
0.673891 0.306871 0.319144 
0.756005 0.383045 0.296877 
0.688846 0.761001 0.826341 
0.247505 0.281760 0.325113 
0.275236 0.702242 0.212436 
0.317248 0.774426 0.270535 
0.759182 0.681937 0.841247 
0.317471 0.303432 0.377038 
0.776046 0.345232 0.338969 
0.772260 0.265103 0.251666 
0.310966 0.318596 0.383878 
0.558490 0.755630 0.298898 
0.717212 0.747304 0.834639 
0.218393 0.229183 0.286293 
0.702196 0.335610 0.434092 
0.707957 0.753562 0.302991 
0.681445 0.607979 0.760267 
0.344148 0.245463 0.401777 
0.193738 0.736909 0.403296 
0.668176 0.344162 0.254365 
0.685892 0.647172 0.845379 
0.691515 0.685619 0.878238 
0.222406 0.277954 0.244762 
0.732303 0.636132 0.308340 
0.684577 0.328932 0.346016 
0.745697 0.680490 0.254195 
0.631919 0.231180 0.367533 
0.284931 0.324211 0.230093 
0.580853 0.737797 0.833265 
0.647886 0.660615 0.279693 
0.709374 0.790877 0.758367 
0.653699 0.311322 0.713646 
0.292069 0.355774 0.324111 
0.697438 0.425696 0.713487 
0.217774 0.229494 0.254384 
0.760768 0.655174 0.290659 
0.592311 0.700690 0.751670 
0.638097 0.660312 0.756628 
0.759349 0.683396 0.347511 
0.609607 0.222781 0.256350 
0.230498 0.351334 0.341971 
0.634998 0.246895 0.257650 
0.176011 0.362187 0.354625 
0.561273 0.613517 0.306562 
0.710827 0.686092 0.791671 
0.781788 0.758494 0.820002 
0.662953 0.665104 0.255031 
0.197401 0.324310 0.326996 
0.663608 0.373048 0.838654 
0.331398 0.305422 0.309077 
0.665702 0.366446 0.212746 
0.195820 0.701720 0.401408 
0.721513 0.683514 0.777055 
0.309823 0.299815 0.212734 
0.694313 0.754842 0.830032 
0.314817 0.643913 0.276485 
0.746078 0.273152 0.317281 
0.738516 0.709496 0.353339 
0.723909 0.267615 0.391893 
0.241078 0.385264 0.245695 
0.700969 0.643769 0.794617 
0.644328 0.727387 0.305121 
0.206525 0.332766 0.307968 
0.714992 0.685140 0.761165 
0.645593 0.267629 0.337458 
0.640505 0.721802 0.768344 
0.664458 0.319716 0.687388 
0.323092 0.283887 0.282083 
0.751822 0.621550 0.341390 
0.688495 0.682604 0.335152 
0.636364 0.282676 0.658656 
0.706834 0.791662 0.836789 
0.247375 0.264305 0.246371 
0.618889 0.777096 0.745730 
0.740442 0.663586 0.243955 
0.687840 0.333052 0.699308 
0.251484 0.268485 0.332021 
0.270274 0.231675 0.276535 
0.782735 0.333632 0.291448 
0.574921 0.698805 0.835630 
0.691917 0.647069 0.230515 
0.685634 0.697051 0.250530 
0.179674 0.277537 0.325722 
0.676443 0.711287 0.868902 
0.709389 0.370424 0.240422 
0.371406 0.298190 0.433582 
0.334043 0.635445 0.310455 
0.731987 0.746866 0.826525 
0.720167 0.327423 0.264597 
0.663636 0.669585 0.242591 
0.661064 0.239167 0.350851 
0.232074 0.294066 0.292514 
0.744935 0.716485 0.823790 
0.357383 0.671144 0.321403 
0.238875 0.296002 0.443837 
0.784360 0.663303 0.738319 
0.772455 0.198772 0.290887 
0.652079 0.720026 0.708209 
0.734128 0.287411 0.385823 
0.570266 0.696818 0.222730 
0.184379 0.192786 0.289787 
0.248017 0.736779 0.276346 
0.777243 0.329286 0.319778 
0.641065 0.688934 0.673086 
0.269159 0.253070 0.407911 
0.764037 0.760922 0.320978 
0.654193 0.739082 0.797200 
0.302576 0.306544 0.273843 
0.718443 0.333528 0.793107 
0.693118 0.441412 0.338802 
0.746492 0.638756 0.726304 
0.267768 0.196702 0.339161 
0.404566 0.774962 0.318330 
0.205758 0.302025 0.363774 
0.662699 0.710539 0.779134 
0.630178 0.717878 0.303005 
0.681421 0.299653 0.202364 
0.718198 0.651213 0.717391 
0.668154 0.365004 0.343353 
0.228309 0.250040 0.307593 
0.692668 0.732852 0.227313 
0.729367 0.754545 0.271501 
0.657326 0.324312 0.217053 
0.217054 0.325812 0.412741 
0.694219 0.653434 0.881124 
0.661949 0.695299 0.326198 
0.714070 0.203103 0.381741 
0.210624 0.254611 0.242936 
0.575524 0.765016 0.790706 
0.357690 0.204118 0.289629 
0.171298 0.667608 0.310523 
0.647753 0.744185 0.779036 
0.756669 0.398899 0.329213 
0.219247 0.603642 0.270841 
0.293095 0.191952 0.317268 
0.731063 0.678238 0.761770 
0.749967 0.266109 0.293143 
0.735468 0.271353 0.327578 
0.215796 0.737301 0.217983 
0.663600 0.671872 0.731705 
0.323834 0.233589 0.261235 
0.185530 0.343505 0.250986 
0.714336 0.293506 0.330971 
0.672049 0.684580 0.761809 
0.322306 0.720719 0.269434 
0.775240 0.691074 0.798434 
0.285912 0.386768 0.222585 
0.662461 0.255940 0.251729 
0.164647 0.742906 0.327859 
0.292115 0.348441 0.351440 
0.622325 0.206954 0.289387 
0.672495 0.711047 0.770684 
0.698382 0.791468 0.276153 
0.691909 0.675609 0.878135 
0.670597 0.733590 0.356846 
0.668282 0.308989 0.734384 
0.287111 0.344419 0.256251 
0.682421 0.330438 0.648938 
0.681383 0.694900 0.249734 
0.700427 0.768037 0.712920 
0.157390 0.323879 0.307863 
0.267266 0.295260 0.285388 
0.768671 0.785207 0.382878 
0.633885 0.266750 0.340706 
0.602589 0.659398 0.709222 
0.609400 0.611024 0.248870 
0.216572 0.236166 0.223811 
0.674793 0.705420 0.775901 
0.949250 0.313847 0.439372 
0.594232 0.736356 0.818809 
